"","Niveldeactividad","SonrisayRisa","Placeraltaintensidad","Impulsividad","Aprox","Timidez","Miedo","Malestar","Tristeza","Frustracin","Autotranquilizacion","controlInhibitorio","Placerbajaintensidad","Sensibilidadperceptual","Atencionfoc","distractibilidad"
"30",0.0992140432455208,-0.0286686592153874,-0.334218642044844,-0.486646023297948,-0.897508627578645,-1.02331801447153,0.343766442208368,-0.0125700690286745,0.300647417037294,-1.0137425310626,0.0531938454595043,0.595857634537568,-0.0362306113227912,0.122270167225328,0.355658108418087,0.241104914816009
"34",0.862180581858867,1.03840235050811,0.256559748589929,0.256646718306258,-0.46108974042429,-0.0300643701103476,-0.594408417711822,-0.671920315624812,-0.782747672455066,0.426082533104501,-0.929019272813898,0.0248274014390659,1.1807297440017,-0.692514322296692,0.258853434260518,-1.02669768154124
"35",0.83443634409111,-0.508077373728842,0.74459407128822,0.62829308910836,0.208085886545722,-0.811791775394615,-1.19928431423931,0.541284138112081,-0.306053833078427,0.897749364469586,-0.715494681884896,-0.931027553964949,-1.01612076755809,-0.457745910061533,-1.8950505657454,-1.28025820081269
"36",-0.233716809967576,-0.152387037154344,-0.436962709981327,1.24231752782488,0.32446425645355,-0.103638714137102,-1.19928431423931,0.422601093724777,1.0229108100322,0.0413016969908795,-1.3703034274005,-0.831717948208687,0.0744021482521626,-1.3830096524001,-0.551885711809125,-0.519576642998339
"37",0.0437255677100046,-0.755514129606755,1.03998326660561,0.999939459910464,-0.897508627578645,-0.600265536317695,0.652376593497904,-0.777416355080195,1.38404250652965,1.09634592504436,0.708002590975107,-0.260687715110186,0.200839587766395,-0.457745910061533,0.658172715160491,-0.0124556044554394
"38",-0.0117629078255115,0.0795849214811997,0.449204875970834,-1.22993876490215,0.208085886545722,-0.177213058163857,-0.0635989574938196,-0.605985290965199,-1.86614276194743,-0.914444250775214,0.821882372803906,0.595857634537568,0.358886387159185,-0.457745910061533,-0.684992138775782,-0.266016123726889
"39",1.48642593163342,-0.384358995789886,1.83624979311334,0.999939459910464,0.775430439846383,-0.388739297240776,1.19553045976749,0.646780177567464,1.25403509579057,0.525380813391887,-0.929019272813898,0.409652123744577,0.927854864973231,-0.11249824500983,-0.285672857875809,-1.78737923935558
"40",-2.57810490134313,0.0795849214811997,-2.01665275450474,-1.61774367356522,-0.126501926939283,2.23234670871235,1.07208639925167,-1.66094568551902,-1.38944892257079,-1.67159363796653,2.34502445476411,2.12274282304008,1.1807297440017,0.232749420041873,0.525066288193833,-0.0124556044554394
"41",-0.303077404386971,-0.276105415093299,-0.937840041171678,0.256646718306258,0.993639883423561,1.16551872032441,0.763476247962137,1.63580554746167,-0.060484279460159,0.897749364469586,-0.829374463713697,-0.359997320866447,-1.01612076755809,-1.25872049298149,-0.81809856574244,-0.773137162269788
"42",-2.03709226487185,-0.384358995789886,-0.0388294467274581,-2.23176811228174,0.208085886545722,2.02082046963543,0.763476247962137,0.211609014814012,0.892903399293118,0.326784252817114,-1.0428990546427,1.07999196259934,0.43790978685558,-0.222977497826375,1.33580543426348,1.50890751117326
"43",-0.33082164215473,-0.631795751667799,-1.52861843180645,-1.22993876490215,0.659052069938556,0.530940003093656,1.38069655054121,-0.671920315624812,-0.912755083194149,-1.29922508688884,1.36281133649071,0.695167240293829,0.200839587766395,-0.00201899219328487,-0.0194600039424933,-0.519576642998339
"44",0.0992140432455208,-0.152387037154344,-0.0388294467274581,0.62829308910836,0.208085886545722,0.742466242170575,1.68930670183074,1.20063438470822,1.13847295291139,1.38182848087059,-1.8115875819871,-0.732408342452426,0.0744021482521626,-0.00201899219328487,0.525066288193833,-0.266016123726889
"45",-0.0117629078255115,-1.6988667613913,0.693222037319979,-0.486646023297948,-0.897508627578645,0.319413764016736,0.245011193795716,1.41162646361898,0.41620955991648,0.711565088930736,-1.2564236455717,-1.50205778706345,-1.01612076755809,-0.568225162878078,-1.08431141967576,-1.02669768154124
"47",0.279551588735948,-0.755514129606755,0.0510716127169643,-0.745182629073324,-0.228333000608633,1.16551872032441,0.751131841910555,-0.368619202190589,0.0550778634190262,0.227485972529728,0.0531938454595043,-0.42206582446411,-1.25319096664728,0.343228672858418,0.12574700729386,-1.78737923935558
"48",-1.21863725072299,-1.08027487169652,-0.642450845854292,0.62829308910836,0.106254812876372,-0.526691192290941,-0.15000979985489,-0.856538384671731,0.748450720694137,-0.0579965832965069,0.708002590975107,0.595857634537568,1.05429230448746,1.03372400296183,0.258853434260518,-0.773137162269788
"50",-0.760857327554979,-0.0286686592153874,0.0510716127169643,-0.858292394100051,-1.01388699748647,-0.250787402190611,-0.470964357196007,0.0929259704267077,0.531771702795665,-0.244180858835357,0.594122809146307,0.794476846050089,0.817222105398278,-0.222977497826375,0.12574700729386,-0.773137162269788
"51",0.168574637664916,-1.3431764248168,0.577634960891437,0.111219877557609,1.11001825333139,0.392988108043491,0.245011193795716,0.712715202227077,1.0084655421723,0.61226680864335,-1.0428990546427,0.223446612951587,-0.431347609804767,1.54469054723835,0.258853434260518,-0.0124556044554394
"52",-0.483414949877398,-0.276105415093299,-1.32313029593349,-1.22993876490215,0.208085886545722,0.66889189814382,-0.372209108783356,-0.118066108484057,0.41620955991648,-0.244180858835357,-0.829374463713697,0.0248274014390659,-0.0362306113227912,-1.1206214269608,-0.285672857875809,-1.02669768154124
"53",1.12575084065257,1.51781106502157,0.474890892954954,-0.244267955383532,-0.344711370516461,-0.811791775394615,-0.594408417711822,0.514910128248236,-1.38944892257079,-1.29922508688884,-0.217270636383896,0.0248274014390659,1.05429230448746,1.14420325577837,0.658172715160491,-0.519576642998339
"54",-0.233716809967576,-0.384358995789886,1.54086059779596,0.62829308910836,0.106254812876372,0.392988108043491,0.035156290918832,-1.21258751783365,0.531771702795665,-0.14488257854797,0.167073627288305,-1.04275086044074,-0.763245888529627,-0.568225162878078,-0.418779284842467,0.241104914816009
"55",-0.649880376483947,-0.183316631639082,-0.0388294467274581,-1.11682899987543,-0.228333000608633,0.47575924507359,1.07208639925167,1.74130158691705,1.13847295291139,0.227485972529728,0.167073627288305,-0.260687715110186,0.690784665884045,0.439898019072896,1.19059842302712,-0.773137162269788
"56",2.12454340029186,1.03840235050811,1.11704131755797,0.111219877557609,1.56098443672422,-1.73147107572905,1.08443080530325,-0.671920315624812,0.48843589921597,0.711565088930736,-0.800904518256497,-2.59446345038232,-1.47445648579719,0.301798953052214,-1.8950505657454,-2.04093975862703
"57",1.43093745609791,0.558993635994656,1.43811652985948,0.12737841541857,-0.126501926939283,0.163068282959883,-1.08818465977508,-1.00159543892288,-0.912755083194149,0.0413016969908795,0.594122809146307,0.124137007195326,0.754003385641161,-1.3830096524001,0.258853434260518,-1.53381872008414
"58",0.83443634409111,1.03840235050811,-0.436962709981327,-1.73085343859194,1.4446060668164,1.52419364745484,1.7880619502434,-1.56863665099556,-0.667185529575881,0.140599977278265,-0.160330745469495,0.881372751086818,0.690784665884045,1.50326082743214,1.60201828819679,0.241104914816009
"59",-0.649880376483947,0.4352752580557,-1.52861843180645,0.256646718306258,-0.228333000608633,-1.8050454197558,-0.372209108783356,0.831398246614382,-1.36055838685099,-0.964093390918907,0.821882372803906,0.931027553964949,0.927854864973231,0.260369233246009,1.33580543426348,-0.266016123726889
"60",0.307295826503705,0.790965594630198,1.33537246192299,0.256646718306258,-0.010123557031455,-0.811791775394615,-0.273453860370704,1.53030950800629,0.41620955991648,1.38182848087059,-0.715494681884896,-1.01792345900168,0.690784665884045,-0.347266657244988,-0.551885711809125,-1.78737923935558
"61",0.973157532929899,-0.879232507545711,0.860181147716763,0.111219877557609,1.11001825333139,0.733269449167231,-1.05115144162033,-0.144440118347902,1.25403509579057,0.786038799146276,0.124368709102506,0.409652123744577,1.13331570418386,-0.361076563847056,0.0531435016756832,0.748225953358908
"62",-1.0105554674648,0.466204852540438,1.25831441097063,-0.405853333993143,0.266275071499636,0.319413764016736,-0.372209108783356,-1.00159543892288,0.0550778634190262,0.0661262670627255,1.51939603650531,1.42757558274625,1.56004206254439,-0.11249824500983,1.14219608594834,1.25534699190181
"63",-0.0117629078255115,-0.0286686592153874,0.641850003351738,0.499024786220674,0.106254812876372,0.319413764016736,-0.162354205906471,-0.118066108484057,-0.060484279460159,0.140599977278265,0.594122809146307,0.695167240293829,-0.684222488833233,-0.347266657244988,-0.418779284842467,-1.28025820081269
"64",-1.28799784514238,-0.0595982537001258,-1.23322923648907,-1.22993876490215,-0.344711370516461,0.530940003093656,-0.261109454319123,0.541284138112081,-0.306053833078427,-0.14488257854797,0.594122809146307,0.620685035976632,0.896245505094673,-0.872043108123577,0.12574700729386,0.748225953358908
"66",-1.0799160618842,-0.276105415093299,-0.334218642044844,-0.858292394100051,0.106254812876372,1.87367178158193,-0.372209108783356,0.211609014814012,0.300647417037294,-0.0579965832965069,-0.715494681884896,-0.260687715110186,1.54423738260511,-0.11249824500983,0.525066288193833,0.241104914816009
"67",-1.0799160618842,-1.11120446618125,-0.0773584722036382,-0.114999652495845,-1.24664373730213,-0.250787402190611,-0.483308763247588,0.0929259704267077,0.0550778634190262,-0.628961694948978,-0.388090309127096,-0.521375430220371,-1.14255820707233,-1.60396815803319,-0.394578116303075,-1.02669768154124
"68",-0.760857327554979,-1.17306365515073,0.256559748589929,0.111219877557609,-3.55966383922021,0.107887524939817,-1.06349584767192,0.119299980290553,0.0550778634190262,0.128187692242342,-0.530440036413096,-0.831717948208687,-0.73163652865107,-1.24491058637942,0.174149344372644,-0.101201786200447
"69",0.83443634409111,0.4352752580557,0.346460808034352,0.466707710498751,-0.228333000608633,0.245839419989982,0.146255945383065,1.96548067075974,0.777341256413933,2.52375870417554,-2.1389919547449,-0.359997320866447,1.02268294460891,-0.00201899219328487,0.258853434260518,-1.53381872008414
"70",-0.649880376483947,0.0795849214811997,-1.13048516855258,-0.858292394100051,0.106254812876372,-0.315164953214022,1.57820704736651,-0.0125700690286745,0.0550778634190262,1.09634592504436,-0.501970090955897,-0.645512437415697,0.327277027280626,0.232749420041873,-0.0194600039424933,-0.773137162269788
"71",0.418272777574738,0.203303299420156,-1.66989152521912,0.62829308910836,0.440842626361378,1.16551872032441,2.19542734994558,1.85998463130436,0.777341256413933,1.28253020058321,-0.217270636383896,-1.24137007195326,-1.47445648579719,-0.457745910061533,-1.49573128484542,0.241104914816009
"72",-0.871834278626011,1.16212072844707,0.153815680653447,-0.486646023297948,1.56098443672422,-1.51994483665213,-1.2733507505488,-0.671920315624812,-0.782747672455066,-1.10062852631406,1.33434139103351,1.42757558274625,1.54423738260511,0.577997085093577,-0.152566430909151,-1.02669768154124
"73",0.515377609761891,-0.276105415093299,-1.23322923648907,-0.0826825767739227,-0.0974073344623268,-0.526691192290941,1.41772976869595,-0.777416355080195,-0.176046422339344,-1.1751022365296,0.138603681831105,0.508961729500839,1.56004206254439,0.301798953052214,0.960687321902895,0.748225953358908
"74",-0.552775544296793,-0.152387037154344,-0.937840041171678,-1.86012174147963,-1.1302653673943,1.02756682527425,-0.372209108783356,-0.447741231782126,0.170640006298211,-1.29922508688884,0.494478000046106,0.124137007195326,-0.526175689440443,-1.03776198734839,1.33580543426348,1.00178647263036
"75",0.307295826503705,1.27037430914365,0.847338139224703,0.499024786220674,-0.344711370516461,-0.949743670444779,0.417832878517856,-0.56642427616943,-0.190491690199242,0.810863369218122,-0.0606859363692948,-1.35309337842906,0.0744021482521626,-0.361076563847056,-1.22951843091211,1.00178647263036
"76",-0.525031306529036,-0.152387037154344,-1.32313029593349,0.499024786220674,-0.679299184001468,0.742466242170575,0.245011193795716,0.541284138112081,-0.421615975957613,-1.48540936242768,0.708002590975107,0.310342517988316,0.200839587766395,-0.913472827929782,0.525066288193833,-0.773137162269788
"77",-0.233716809967576,1.27037430914365,0.346460808034352,-0.00188988746911801,-0.46108974042429,0.457365659066901,0.146255945383065,-0.118066108484057,0.0550778634190262,1.56801275640944,-0.829374463713697,-0.161378109353924,0.690784665884045,-0.11249824500983,-0.551885711809125,-1.53381872008414
"78",1.08413448400093,-0.0286686592153874,0.346460808034352,-2.23176811228174,0.775430439846383,2.37029860376252,-1.6066497139415,-1.7664417249744,-0.060484279460159,-0.343479139122743,1.26316652739051,0.124137007195326,-0.39973824992621,0.577997085093577,-4.18206099271797,0.241104914816009
"79",-0.871834278626011,-0.631795751667799,0.256559748589929,-1.86012174147963,-0.010123557031455,-0.103638714137102,0.245011193795716,0.646780177567464,0.0550778634190262,-1.0137425310626,-0.0606859363692948,0.124137007195326,0.0744021482521626,-0.802993575113237,-0.0194600039424933,0.114324655180285
"80",0.196318875432674,-1.46689480275575,0.256559748589929,-0.37353625827122,-0.897508627578645,0.457365659066901,-0.680819260072892,0.317105054269395,-0.060484279460159,0.810863369218122,-0.501970090955897,0.409652123744577,-1.74313604476493,-0.485365723265669,-0.81809856574244,-0.266016123726889
"81",0.945413295162142,0.4352752580557,1.24547140247857,0.870671157022776,-1.58123155078713,-1.73147107572905,-1.29803956265196,-2.09611684827247,-2.58840615494233,-1.58470764271507,0.594122809146307,-0.446893225903176,1.05429230448746,-0.347266657244988,-0.285672857875809,-0.266016123726889
"82",0.196318875432674,1.39409268708261,1.92615085255777,-0.00188988746911801,0.440842626361378,-0.67383988034445,-2.53248016781011,-1.55544964606364,-1.02831722607333,-0.529663414661592,1.59057090014831,2.22205242879634,0.817222105398278,1.88993821229005,2.00133756909676,-1.02669768154124
"83",-0.122739858896544,-0.384358995789886,0.847338139224703,-0.745182629073324,0.557220996269206,-0.526691192290941,-1.39679481106462,-1.88512476936171,-1.2738867796916,-0.343479139122743,1.26316652739051,0.695167240293829,1.02268294460891,-0.568225162878078,0.525066288193833,-0.0124556044554394
"84",0.737331511903956,0.914683972569154,0.449204875970834,-0.00188988746911801,0.32446425645355,-0.388739297240776,-0.162354205906471,-1.00159543892288,0.661779113534748,0.711565088930736,-0.829374463713697,-1.11723306475794,0.817222105398278,-0.568225162878078,-0.81809856574244,1.00178647263036
"85",2.01356644922083,-0.0286686592153874,0.551948943907315,0.499024786220674,1.22639662323922,0.181461868966572,0.862231496374788,-1.88512476936171,-1.02831722607333,-0.14488257854797,-0.274210527298296,0.223446612951587,-0.88968332804386,0.122270167225328,0.791279142127149,1.25534699190181
"86",-1.71803353054263,0.0795849214811997,0.551948943907315,-0.00188988746911801,0.557220996269206,-1.65789673170229,1.47945179895386,-0.56642427616943,0.892903399293118,-0.430365134374206,1.69021570924851,1.46481668490485,1.05429230448746,0.577997085093577,0.391959861227176,1.7624680304447
"88",-0.552775544296793,-1.82258513933025,-2.22214089037771,-1.22993876490215,-1.24664373730213,-0.526691192290941,-0.890674162949776,0.317105054269395,-0.912755083194149,-2.15567275436754,-0.160330745469495,0.0248274014390659,-0.0362306113227912,-0.00201899219328487,-0.0194600039424933,-0.0124556044554394
"90",-0.233716809967576,-1.46689480275575,-1.0277411006161,-0.486646023297948,-1.24664373730213,-0.388739297240776,-0.470964357196007,0.317105054269395,-0.667185529575881,-0.14488257854797,-1.4841832092293,-0.521375430220371,-1.07933948731521,-0.568225162878078,-0.81809856574244,-0.266016123726889
"91",1.05639024623317,1.39409268708261,1.14272733454209,2.11487857231677,1.66281551039357,-2.01657165883272,-2.22387001652057,-2.87415013925591,-0.306053833078427,-1.29922508688884,1.69021570924851,2.12274282304008,-0.162668050837024,1.61374008024869,1.19059842302712,0.748225953358908
"92",0.307295826503705,0.327021677359112,-1.32313029593349,-0.745182629073324,-1.46485318087931,-0.315164953214022,-0.0635989574938196,-0.777416355080195,-1.02831722607333,-1.48540936242768,-0.0606859363692948,-0.931027553964949,-1.01612076755809,-1.7282573174518,-1.22951843091211,0.494665434087458
"93",-0.0117629078255115,0.790965594630198,0.153815680653447,-0.00188988746911801,0.440842626361378,-0.315164953214022,0.245011193795716,0.211609014814012,-1.50501106544997,-0.0579965832965069,0.821882372803906,-0.062068503597663,-0.289105490351256,0.232749420041873,0.525066288193833,0.494665434087458
"95",1.15349507842033,2.46116369680611,1.14272733454209,2.48652494311888,1.32822769690857,-2.15452355388289,-1.50789446552885,-1.09390447344634,-0.190491690199242,-0.430365134374206,0.821882372803906,-1.50205778706345,0.817222105398278,-1.7282573174518,0.924385569093806,-1.02669768154124
"96",-1.39897479621341,-0.0286686592153874,-0.0388294467274581,-0.987560696987739,0.557220996269206,0.81604058619733,-0.58206401166024,-0.447741231782126,0.41620955991648,-0.14488257854797,-1.1567788364715,0.310342517988316,0.327277027280626,-0.00201899219328487,0.658172715160491,-0.519576642998339
"97",-0.122739858896544,-0.755514129606755,-0.539706777917809,-0.00188988746911801,0.440842626361378,0.457365659066901,1.88681719865605,1.20063438470822,1.49960464940884,-0.14488257854797,-1.0428990546427,-0.446893225903176,-0.763245888529627,1.26849241519698,-1.08431141967576,0.241104914816009
"98",-0.760857327554979,-0.183316631639082,-0.385590676013086,-0.438170409715064,-0.228333000608633,0.889614930224084,-0.470964357196007,-0.605985290965199,0.517326434935767,-0.802733685451905,-1.1567788364715,-0.521375430220371,0.232448947644953,-1.35538983919596,0.12574700729386,-0.202625993909027
"100",0.626354560832924,1.16212072844707,2.23438305636721,-0.858292394100051,0.557220996269206,0.66889189814382,-0.989429411362427,-0.447741231782126,1.0229108100322,2.42446042388815,-1.5838280183295,-0.732408342452426,0.627565946126929,1.26849241519698,0.658172715160491,-0.266016123726889
"101",0.945413295162142,0.0795849214811997,-0.334218642044844,0.870671157022776,0.659052069938556,-0.103638714137102,-0.162354205906471,-0.236749152871361,0.661779113534748,-0.529663414661592,-0.501970090955897,-1.30343857555093,-1.25319096664728,-1.25872049298149,-2.02815699271206,-0.519576642998339
"102",2.3603694213178,1.51781106502157,1.09135530057385,1.58164682290506,2.44836950727141,0.163068282959883,0.553621345085252,1.53030950800629,-0.840528743894659,-0.864795110631521,0.736472536432307,-1.55171258994158,0.785612745519719,-0.664894509092556,-0.551885711809125,-1.28025820081269
"104",0.945413295162142,2.22919173817056,-0.436962709981327,0.12737841541857,-0.126501926939283,-1.59351918067888,-1.81650461681838,-0.975221429059036,-1.2738867796916,-1.48540936242768,2.78630860935071,1.93653731224709,1.90774502120853,1.26849241519698,0.12574700729386,1.7624680304447
"105",0.737331511903956,0.4352752580557,-1.72126355918736,0.385915021193946,-0.228333000608633,-0.177213058163857,2.09667210153293,0.541284138112081,0.170640006298211,-0.343479139122743,-0.715494681884896,-0.062068503597663,-0.652613128954674,-0.568225162878078,-1.62883771181208,-1.02669768154124
"106",2.54070696680823,1.74978302365711,2.5297722516846,0.999939459910464,0.557220996269206,-2.43962413698656,-0.372209108783356,-2.42579197157054,-1.38944892257079,-2.62733958573263,3.22759276393731,2.89239226765111,2.99826793701879,2.41471466316864,2.67897028819975,2.2695890689876
"107",0.418272777574738,1.27037430914365,-0.937840041171678,-0.244267955383532,0.208085886545722,0.163068282959883,0.763476247962137,-0.671920315624812,-0.190491690199242,-0.715847690200441,-1.2564236455717,-0.161378109353924,0.817222105398278,0.343228672858418,-0.81809856574244,0.748225953358908
"108",-1.10766029965195,-0.724584535122015,-1.51577542331439,-1.9570729686454,-1.43575858840235,-0.14042588615048,0.862231496374788,-0.671920315624812,-0.306053833078427,-0.703435405164518,1.80409549107731,0.633098736696165,0.848831465276835,0.232749420041873,0.488764535384745,-0.202625993909027
"109",-0.0117629078255115,-0.384358995789886,0.0510716127169643,0.12737841541857,0.440842626361378,0.889614930224084,1.08443080530325,0.712715202227077,0.661779113534748,0.997047644756972,-0.160330745469495,-2.07308802016195,-0.826464608286744,-0.457745910061533,-1.22951843091211,-0.519576642998339
"110",0.626354560832924,1.74978302365711,1.24547140247857,1.61396389862698,0.106254812876372,-0.885366119421369,-0.92770738110452,0.0929259704267077,-1.38944892257079,-0.0579965832965069,0.594122809146307,-0.359997320866447,-0.684222488833233,-1.86635638347248,-2.43957685788172,-0.519576642998339
"111",-0.441798593225761,-1.46689480275575,-0.436962709981327,-1.61774367356522,-1.79944099436431,1.16551872032441,2.09667210153293,0.541284138112081,-0.306053833078427,-0.14488257854797,1.36281133649071,0.310342517988316,-0.763245888529627,0.467517832277031,0.924385569093806,0.494665434087458
"112",0.418272777574738,-0.863767710303342,-1.13048516855258,-0.615914326185636,0.0189710354455014,0.60451434712041,-0.372209108783356,1.20063438470822,-0.306053833078427,0.810863369218122,-0.217270636383896,-0.161378109353924,-0.557785049319,-0.568225162878078,-1.36262485787877,-2.29450027789848
"113",0.196318875432674,0.203303299420156,1.43811652985948,1.2746346035468,0.659052069938556,0.163068282959883,-0.470964357196007,-0.605985290965199,-0.551623386696696,0.587442238571503,0.0531938454595043,0.0993096057562613,-0.289105490351256,0.011790914408783,0.960687321902895,0.431275304269596
"114",-0.511159187645157,-1.11120446618125,-0.167259531648061,-0.470487485436987,-1.1302653673943,-0.232393816183923,-0.372209108783356,-0.131253113415979,0.242866345597702,-0.244180858835357,-0.445030200041496,-0.6082713352571,-1.01612076755809,5.99148047310428,-0.285672857875809,-1.53381872008414
"116",0.418272777574738,0.4352752580557,-0.436962709981327,-0.745182629073324,0.659052069938556,0.889614930224084,0.96098674478744,1.53030950800629,1.38404250652965,0.711565088930736,-1.2564236455717,-1.88688250936896,0.564347226369813,0.577997085093577,-1.08431141967576,-2.29450027789848
